Sorrento_Apartments.f;5051:8.08060697667406E-5
The_California_Aggie_Controversies.f;10936:8.066828425665247E-5
Robotmedia.f;13438:8.064977152232744E-5
Strelitzia_Flower_Co.f;12223:8.055657100530874E-5
John_Green.f;14762:8.047293236972007E-5
tea_list.f;8153:8.04632304341967E-5
Volleyball.f;10680:8.033897611903032E-5
Gloria_Chen.f;4364:8.033873657497282E-5
University_Shell.f;2821:8.03373041424512E-5
Water_For_Free.f;7834:8.033383556459271E-5
Oakshade_Commons_Apartments.f;3100:8.024911498450145E-5
Laura_Nevins.f;2370:8.020243508607421E-5
KUVS.f;16471:8.019503290186823E-5
Light_Ordinance.f;10019:8.01548217216564E-5
Residential_Parking_Permits.f;4080:8.013012581439672E-5
Molly_Fluet.f;2338:8.010817841214862E-5
Yolo_County_Probation_Work_Program.f;16399:8.007973908690159E-5
Temple_Drive.f;6041:8.004760394294738E-5
Casitas.f;4291:8.003960068538431E-5
Davis_Cemetery_Labyrinth.f;7068:7.992964667623486E-5
Rudy_Ornelas.f;2293:7.992628497725419E-5
David%27s_Haircutting.f;6379:7.976751841281013E-5
KDVS_Fundraiser.f;2757:7.970832186902947E-5
Chemistry_Annex.f;726:7.970202561400323E-5
Police-Student_Relations_Sub-Committee.f;2288:7.969388874597105E-5
Ben_A_Madson.f;469:7.9641152489608E-5
Academic_Theme_Programs.f;3085:7.964102109831902E-5
Celebrity_Sightings.f;8821:7.96318409712345E-5
Tree_Services.f;7947:7.963161883240001E-5
Natalie_Wormeli.f;2006:7.9606033320341E-5
Grace_Alive.f;14693:7.959837931537378E-5
Buehler_Alumni_and_Visitors_Center.f;4853:7.959448052727656E-5
Acadian_Properties.f;1819:7.958597749282463E-5
Behavioral_and_Evolutionary_Ecology.f;4911:7.957225446913789E-5
Denali_Drive.f;5597:7.956860091235808E-5
La_Esperanza.f;4920:7.955837231608984E-5
Superintendents_of_the_Davis_Joint_Unified_School_District.f;10933:7.952420208083471E-5
MUGA_%28Rabbit%29.f;11000:7.948932369668164E-5
Executive_Office_of_the_ASUCD_President.f;2263:7.944469936326457E-5
Clothing_Stores.f;74:7.941786188017427E-5
County_Road_96.f;8014:7.93670997989384E-5
Labor_Unions.f;2022:7.93304783148037E-5
Martial_Arts.f;5943:7.933000811519241E-5
Mabie_Law_Library.f;16707:7.931299075996134E-5
Junk_Mail.f;16372:7.923490010983635E-5
1100_Social_Science.f;273:7.92098829974528E-5
Davis_Community_Garden.f;1734:7.918396176776823E-5
Critical_Mass.f;3184:7.913997329514583E-5
Wells_Fargo_Controversy.f;990:7.90909137194969E-5
Doug_Arnold_Real_Estate%2C_Inc..f;7182:7.905034447516653E-5
Eli_Yani.f;2328:7.903974417862375E-5
The_Bakery.f;2793:7.903673123511069E-5
Men_Acting_Against_Rape.f;3251:7.897682504806574E-5
Citrus_Heights.f;3794:7.893931183741655E-5
MU_Bowling_Alley.f;7005:7.892946388424107E-5
Campus_Unions.f;3858:7.890422419384962E-5
Covell_Drainage_Channel_Trail.f;10384:7.887056875196338E-5
Epic_Quad_Battle_2.f;7056:7.885695825926676E-5
Placer_Title_Company.f;19624:7.881574805813866E-5
IPAs.f;6456:7.872503510953921E-5
Duane_Chamberlain.f;8741:7.86981355799623E-5
Old_North_Davis_History.f;7469:7.866825288493601E-5
Bats.f;6299:7.865970947097872E-5
Avalon_Apartments.f;5044:7.861835696841396E-5
International_Relations.f;4491:7.847625549839544E-5
Snyder_Drive.f;7354:7.846707011165084E-5
Isaac_Skinner_Chiles.f;5859:7.844709239230032E-5
Environmental_Toxicology.f;9856:7.844389912102307E-5
Lakeshore_Apartments.f;5018:7.843476778668278E-5
Telephones.f;2805:7.83978875970549E-5
Coffee.f;4064:7.83831230492518E-5
La_Salle.f;4176:7.838165139531215E-5
Cumbleberry_Trees.f;6302:7.836436782052206E-5
Judo.f;2141:7.833324841646545E-5
Redwood_Park.f;5627:7.830766804431086E-5
UC_Davis_Law_Review.f;706:7.827006623753542E-5
Papa_Murphy%27s.f;4576:7.825809046501887E-5
Great_Wall_of_China_II.f;12001:7.824644653369046E-5
Pioneer_School.f;9152:7.824061125633837E-5
Student_Recognition_Awards.f;5840:7.808814664640983E-5
Gary_Saylin.f;14441:7.807276613988043E-5
Four_Star_Movies.f;1252:7.802090536118866E-5
Sports.f;141:7.801145841405077E-5
Progressive_Coalition.f;4444:7.799558366763122E-5
Icekrimski_Cafe.f;1465:7.799409889913979E-5
American_Graffiti.f;4389:7.799035546423757E-5
Whole_Earth_Bench.f;6537:7.797836984029094E-5
Regency_Square.f;1463:7.796100496140318E-5
Arya_Shirani.f;4361:7.792773555333681E-5
Christopher_Myers.f;4365:7.792773555333681E-5
Sergio_Gonzalez.f;4360:7.792773555333681E-5
Hadeyeh_Hidarinejad.f;4370:7.792773555333681E-5
Judy_Sakaki.f;2770:7.792209965515886E-5
D_Taq.f;10746:7.790288440920656E-5
Best_quote_about_the_wiki.f;6582:7.790288440920656E-5
The_Colossus_Burger.f;10996:7.790288440920656E-5
Robby_Ziegler.f;10999:7.790288440920656E-5
Sun_Protection.f;4352:7.787288379527204E-5
Driving_in_Davis.f;87:7.768559505674163E-5
DJs.f;7806:7.767655207068964E-5
Youth_for_Recovery.f;9933:7.7663866905793E-5
Social_Structures.f;62:7.764430709228468E-5
Running.f;1277:7.762223322228653E-5
David_Greenwald.f;8801:7.760834430805569E-5
Planning_Commission.f;7305:7.759622117363786E-5
Dollar_Stores.f;9024:7.755352135370278E-5
The_Daily_Show.f;5877:7.747576086901917E-5
Thai_Bistro.f;11990:7.745573748528463E-5
Tal_Topf.f;2665:7.742612756215432E-5
Ice_Cream.f;6003:7.737281465152528E-5
G_St._Wunderbar.f;10895:7.736985196614391E-5
Entertainment_Council.f;2192:7.73693964897469E-5
Sacramento_Second_Saturday.f;5445:7.734285972705713E-5
Edit_War.f;13169:7.734075285627552E-5
Wildhorse_Grill.f;6226:7.733616540560042E-5
Haring_Barn.f;6303:7.731531525934973E-5
Sequoia_Apartments.f;5031:7.731372730388888E-5
Hopkins_Road.f;2083:7.725597572996051E-5
World%27s_Largest_Bicycle_Parade.f;1114:7.724810233915094E-5
Western_Scrub-Jay.f;10528:7.714651481116678E-5
Christopher_Adams.f;3261:7.714244082960555E-5
ARC_Martial_Arts_Program.f;2130:7.713974180046301E-5
Camp_Putah.f;8313:7.713775611024041E-5
Namaste_Nepal_Restaurant.f;1189:7.713531836675989E-5
Tomatoes.f;10567:7.711582090851022E-5
Bowley_Hall.f;988:7.70803191082762E-5
Tapioca_Express.f;10880:7.707512642537384E-5
Neurobiology%2C_Physiology%2C_and_Behavior.f;8869:7.706036339475503E-5
Winter_2011_ASUCD_Election.f;2444:7.704985818903425E-5
Monticello_Bistro.f;1168:7.702304655526359E-5
John_Meyer.f;9505:7.699035492626352E-5
Picasso_Avenue.f;8939:7.696861169323361E-5
Surge_I.f;300:7.69586690677206E-5
Phillip_V._Coleman.f;863:7.694783929870606E-5
Aggie_ReStore.f;2241:7.688072028895662E-5
Geology.f;3759:7.687129351957962E-5
Impossible_Acres.f;10339:7.684106532617526E-5
College_Square_Apartments.f;5041:7.683696744679373E-5
Sterling_University_Vista_Apartments.f;4965:7.679121400556615E-5
Band-Uh.f;3219:7.674450561111933E-5
Olivia_Brown.f;4320:7.67275954477534E-5
Lee_Lo.f;4318:7.67275954477534E-5
Kirby_Araullo.f;4317:7.67275954477534E-5
Davis_Bee_Charmers.f;5078:7.669504336102935E-5
Yee_Xiong.f;2686:7.665550467933939E-5
Union_Bank.f;2814:7.663576431069297E-5
Massage.f;5533:7.660832765700989E-5
Ted_Puntillo.f;984:7.657570035823253E-5
IET_Mediaworks.f;3656:7.655658219119647E-5
College_Town_Realty.f;3010:7.651181279996262E-5
Cell_Biology.f;6903:7.645681490871622E-5
Megan_Wilkinson_Photography.f;1245:7.645064433857608E-5
April_Fool%27s_Day%2C_2006.f;1041:7.642810132427386E-5
Picnic_Day_2005.f;10412:7.641663913473112E-5
Greek_Life.f;4185:7.641255866386624E-5
Huong_Lan_Sandwiches.f;4936:7.638229965740647E-5
UC_Davis_Email.f;3065:7.636481277952779E-5
Center_for_Leadership_Learning.f;2908:7.632432237901217E-5
SMF.f;7207:7.630512367043307E-5
Fuzio.f;315:7.627793041775626E-5
Bicycle_Advisory_Commission.f;1761:7.626098044105448E-5
Human_Development.f;3352:7.625078501202534E-5
James_H._Meyer.f;845:7.615037147132663E-5
Recovering_From_Spiritual_Abuse.f;14698:7.612259710643641E-5
ASUCD_State_and_National_Affairs_Office.f;2264:7.608259855051001E-5
Arlington_Blvd..f;5313:7.603760041415675E-5
Alluvium.f;991:7.603189380629707E-5
Davis_Empowerment_%26_Community_Organization.f;11443:7.60030202886409E-5
Davis_Community_Currency.f;11384:7.599996769825362E-5
Reynoso_report.f;3984:7.598256701321469E-5
Wag_Hotels.f;12754:7.598169854218952E-5
Housekeeping.f;7949:7.594740579572747E-5
Kevin_Pelstring.f;4316:7.594416749091254E-5
Pole_Line_Road_Baptist_Church.f;1845:7.592849745482258E-5
Wachovia.f;4376:7.591621680028886E-5
Japanese_Food.f;11764:7.591041877282106E-5
MU_Patio_Mural.f;8363:7.590403772931087E-5
Davis_Wiki_IRC.f;4346:7.589115388324048E-5
Pamela_Nonga.f;2728:7.587207672249853E-5
Sandwiches.f;9039:7.579385269814846E-5
Day_on_the_Green.f;12125:7.578335562035721E-5
KTFK.f;16470:7.576851155690844E-5
Taqueria_El_Burrito.f;5353:7.573718813306158E-5
Sandy_Motley_Park.f;6147:7.570928648285391E-5
Interfaith_Campus_Council.f;8185:7.565912553674806E-5
Cheap_Food.f;49:7.564324144402986E-5
Write_Club.f;987:7.557703177964147E-5
Tuleyome.f;8112:7.556108673735739E-5
Dental_Questions.f;10767:7.554704029413821E-5
Evolution_and_Ecology.f;5503:7.554322661983339E-5
Gap.f;9718:7.550974847884513E-5
Steve%27s_Place%2C_Inc..f;1396:7.548914360220834E-5
Peregrine_School.f;9163:7.546581899521518E-5
Annual_Water_Quality_Reports.f;1008:7.546373538019687E-5
Phi_Alpha_Delta_Pre-Law_Fraternity.f;2661:7.545768847444916E-5
Fey.f;8713:7.544631517289494E-5
Yogurt_Shack.f;10036:7.53981987311735E-5
Campus_Expansion_Initiative.f;2439:7.539794565825932E-5
Earthquakes.f;483:7.538091459803146E-5
Camper_van_Beethoven.f;8333:7.535934961040122E-5
Reuben_Torres.f;2721:7.534922399983233E-5
Primary_Concepts.f;5478:7.533188513500796E-5
Vitality_for_Life.f;11522:7.532183732164212E-5
Great_Wall.f;7797:7.52947223655062E-5
Whaleback_Park.f;6142:7.529028063587196E-5
Alice_Street.f;4026:7.520283447479497E-5
BBQ.f;5878:7.518286471589013E-5
Brittany_Garzaniti.f;4447:7.51735446080976E-5
Iris_Xie.f;4449:7.51735446080976E-5
Joanna_Villegas.f;4453:7.51735446080976E-5
Rabbit_Semiconductor.f;19931:7.51475201033372E-5
Communication.f;2092:7.510416182719607E-5
KOVR.f;1990:7.509655931558175E-5
The_Bike_People.f;1246:7.509533363181319E-5
Running_Stop_Signs.f;6750:7.495769705642278E-5
STEAC.f;9321:7.495375492365866E-5
International_House_Davis.f;3428:7.495286224443957E-5
Fish%27s_Wild.f;1260:7.494653175380957E-5
Massage_Therapy_Institute.f;8676:7.492921826815229E-5
Coffee-Bagel-Donut_Day.f;5965:7.491399887878082E-5
Street_Trees.f;693:7.490361386185388E-5
R_%26_R_Thrift.f;4102:7.490032221656703E-5
Plumbing_M.D..f;14356:7.489848713947925E-5
Davis_Little_League_complex.f;1538:7.487940364346257E-5
Beard_Liberation_Front.f;6348:7.486663587319695E-5
Panera_Bread.f;5359:7.484833462156445E-5
Michael_Leahy.f;10189:7.483597906593291E-5
Chautauqua.f;4285:7.478489204294274E-5
Yolo_Masonic_Lodge.f;1323:7.478201923781916E-5
Wiki_Logo.f;6815:7.476488420736491E-5
Sears.f;12394:7.475270087328037E-5
Peak_Performance.f;1488:7.47481695045948E-5
California_Fuel_Cell_Partnership.f;8241:7.466447007439671E-5
Ralph_Hexter.f;19833:7.463586238370186E-5
Agave.f;3499:7.461694742788641E-5
Valley_Wine_Company.f;3600:7.459008176181508E-5
Preethi_Indian_Cuisine.f;5370:7.457120512434256E-5
Amrit_Kaur_Sahota.f;2675:7.456579604299145E-5
Wildhorse_Agricultural_Buffer.f;6854:7.450867134444432E-5
JAGCO_Roofing_%26_Painting.f;11926:7.450004590390926E-5
Sigma_Alpha_Mu.f;7677:7.4448973579842E-5
Chi_Omega.f;2893:7.442838800473613E-5
Davis_Dollars_Craft_Fair.f;11442:7.440894861977894E-5
Gambling.f;499:7.440188641707973E-5
Justin_Dowdle.f;4450:7.439011665125674E-5
Chandler_Hill.f;4451:7.439011665125674E-5
Tai_Chi.f;3201:7.438319552830338E-5
Rainbow_Summer.f;8345:7.428539443002068E-5
Save_the_Parks.f;19136:7.425911334642149E-5
Mr._Pickle%27s_Sandwich_Shop.f;5365:7.425023492105828E-5
A._J._Bumps.f;1947:7.42496240644106E-5
The_Vanguard.f;1989:7.424561092973313E-5
Maynard_Skinner.f;7592:7.423114555003759E-5
Unitrans_Buses.f;12844:7.417025621182456E-5
UCD_Intramural_Sports_%26_Sport_Clubs.f;2151:7.415646229476834E-5
Northstar_Greenbelt.f;8759:7.414447696568362E-5
Paul_Harms.f;1069:7.414207514900798E-5
Japan.f;7771:7.41311305676244E-5
Guns.f;8367:7.412910460429295E-5
Raptors.f;5190:7.411571135837644E-5
BEST.f;2681:7.407695798801488E-5
Our_Faith_Lutheran_Church.f;817:7.405047380879482E-5
Meyer_Media_Lab.f;15030:7.404509684216348E-5
Davis_Copy_Shop.f;1563:7.403918394768437E-5
Jelly_Belly_Factory.f;3371:7.39206417531272E-5
UC_Davis_Triathlon_Team.f;6673:7.391431713662365E-5
The_Weekly_Agricola.f;546:7.389572236029721E-5
Pyramid_Construction.f;309:7.388842312297673E-5
Rostini_Italian_Kitchen.f;1253:7.387302343983184E-5
Grande_Avenue_School_Site.f;10394:7.385998746899738E-5
Winter_2007_ASUCD_Election.f;2353:7.385214499199127E-5
The_Pit.f;10723:7.383754959900848E-5
African_Americans_and_Africans_Cultivating_Education.f;2623:7.38003782754048E-5
Aggie_Hosts.f;3585:7.378060906343489E-5
King_Hall_Renovation_%26_Expansion.f;16716:7.370064060268699E-5
Wiki_Button.f;7992:7.360153628311542E-5
Veterans_Memorial_Building_Marker.f;9171:7.355060551490177E-5
Eye_On_Mrak_%28Fatal_Laff%29.f;13677:7.354966728442837E-5
February_2008_Primary_Election.f;12807:7.344644902159032E-5
Eve_West_Bessier.f;5267:7.342893795714937E-5
Joan_Randall.f;1020:7.341753153153978E-5
Canseco.f;8556:7.339534897310357E-5
Alameda_Avenue.f;3822:7.338353502656064E-5
Fix_for_Less.f;1580:7.33664795465436E-5
Domino%27s_Pizza.f;9124:7.336059738639915E-5
Yolo_Plumbing.f;14357:7.334755657593164E-5
GW_Plumbing_%26_More.f;14353:7.334755657593164E-5
Same_Day_Service_Plumbing.f;14354:7.334755657593164E-5
North_Pacific_Plumbing.f;14355:7.334755657593164E-5
Nelson_Gallery.f;5464:7.329980883541864E-5
Davis_Friends_Meeting.f;7504:7.329719799246415E-5
Olive_Tree_Lane.f;5819:7.329415277531408E-5
Tercero_D_Building.f;5830:7.329212097298764E-5
Talia_Kennedy.f;13152:7.32874730176315E-5
Eastlake_Apartments.f;4964:7.327552939119418E-5
Suicide_Prevention_of_Yolo_County.f;10284:7.327038780597213E-5
Bicycle_Repair_Stations.f;6662:7.321770836666169E-5
Yummy_Guide_Cafe.f;1592:7.317511396578898E-5
Richard_Harris.f;7253:7.310954850283397E-5
Hairstyles.f;13820:7.310935971314446E-5
Culpepper_Used_Books.f;3566:7.309692473973581E-5
Downtown_Station_31.f;1747:7.30648710050497E-5
HFE_Electronics.f;14288:7.305264249788159E-5
Aggie_Roundabout.f;3605:7.301298208898632E-5
Fall_2007_ASUCD_Election.f;2431:7.300681812127678E-5
Davis_Lumber.f;1675:7.299966786218249E-5
Davis_Aquatic_Masters.f;5160:7.2995347640753E-5
Mee_Room.f;13667:7.296215019816255E-5
Espresso_Roma.f;5166:7.296014229698281E-5
Petunia_the_Rat.f;13420:7.282356793003284E-5
Open_Container_Ordinance.f;6119:7.281725727085775E-5
Community_Emergency_Response_Team.f;8059:7.280409324781835E-5
UCD_Equestrian_Center.f;9160:7.279979700841305E-5
Diving_Control_Board.f;3300:7.278059108977143E-5
Bike_Tunnels.f;6793:7.274400016155315E-5
Mediation.f;2873:7.267089530011343E-5
Victor_W._Mentink.f;762:7.266889859796961E-5
Sabrina_Hernandez_Western_and_Beginning_English_Riding.f;9164:7.264758781927596E-5
Community_and_Regional_Development.f;9849:7.25440986053284E-5
Suntree_Apartments.f;3451:7.25331036575376E-5
Adam_Barr.f;1375:7.252656273206001E-5
Wiki_Facebook_Application.f;13723:7.250806138691801E-5
Culture_Days.f;2541:7.250432172806904E-5
Davis-Dixon_Greenbelt.f;11115:7.246294695404653E-5
Birch_Lane_Elementary_School.f;6945:7.244911661179491E-5
TusharRawat.f;10077:7.243129990200892E-5
ASUCD_Elections_Committee.f;2461:7.24074813761716E-5
King_Hall_Legal_Foundation.f;16714:7.240213264686437E-5
Community_Pool.f;2845:7.240128969712329E-5
Topiaries.f;11679:7.235639084767016E-5
Pita_Pit.f;9:7.227295685070116E-5
Thomas_J_Tomasi.f;751:7.22590243645453E-5
The_Wardrobe.f;9713:7.225667959625858E-5
Developers.f;9166:7.222358404101725E-5
Tommy_J%27s.f;3675:7.219319475397714E-5
Kai_Savaree-Ruess.f;2382:7.217693984142617E-5
Z1_Property_Management.f;17592:7.217663583743321E-5
Music.f;7952:7.216083030284884E-5
California_Student_Sustainability_Coalition.f;2515:7.215251338478222E-5
B_Bus_Line.f;5918:7.21483582843547E-5
Tagalog.f;5552:7.214180449579394E-5
Pacifico_Student_Cooperative_Housing.f;10201:7.212192811017962E-5
Apple_Inc..f;130:7.211573249196203E-5
C_St..f;3971:7.207374232748316E-5
Cardozorama.f;4862:7.203460120738739E-5
Blue_Max_Kart_Club.f;7176:7.197791555478444E-5
Yik%27al_Kuyum.f;15174:7.195578459188903E-5
Jack%27s_Urban_Eats.f;5355:7.190926480575055E-5
ASUCD_Senate_Office.f;2265:7.190567326622265E-5
The_Printer.f;7927:7.188736055544966E-5
Theta_Xi.f;922:7.186638551031821E-5
Fire_Stations.f;12897:7.184402346738152E-5
GnarToon.f;13410:7.182053034728458E-5
Welfare_Council.f;2200:7.181986005254781E-5
Capay_Organic.f;7463:7.181448361704306E-5
Applied_Science.f;5132:7.17977839500658E-5
Landscape_Architecture.f;1975:7.178390664275805E-5
Pamela_Ronald.f;19250:7.17648783875863E-5
Cargo_Coffee.f;5419:7.17584916065874E-5
AYSO.f;2841:7.174803886913779E-5
DaVinci_Court_Apartments.f;3468:7.172972079827979E-5
Evan_Rothstein.f;4452:7.170668250204175E-5
Ken_Wagstaff.f;7483:7.170657258038203E-5
North_Davis_Elementary_School.f;6796:7.165473022595665E-5
Christopher_Cabaldon.f;9351:7.164706452674223E-5
Ryan_Meyerhoff.f;2561:7.160550227784645E-5
McCormick_Building.f;1676:7.15812172393169E-5
Royal_Oak.f;5513:7.15236239230996E-5
Anza_Avenue.f;4939:7.15180388480564E-5
Transfer_Student_Services.f;13018:7.144893487213405E-5
Football.f;3583:7.14438919925263E-5
Cirque_du_Perdue.f;9413:7.142020959113963E-5
Charlie_Colato.f;4807:7.141575887368344E-5
CSUS.f;8073:7.135440787615987E-5
Carbahal_%26_Company.f;3132:7.134534779541876E-5
Planned_Parenthood.f;2973:7.131144385154444E-5
Sycamore.f;6754:7.124613914889354E-5
Green_Party_of_Yolo_County.f;11368:7.122908377938822E-5
Village_Pizza_%26_Grill.f;6563:7.119063328980005E-5
Arco_AMPM.f;4596:7.116808509741067E-5
Organizations.f;158:7.115460223211519E-5
CCC.f;4841:7.114153629988962E-5
WikiWackyWoo.f;3895:7.113990814148433E-5
ABT_49.f;1977:7.110025701884174E-5
Snoring.f;895:7.109602056104288E-5
Stevenson_Bridge_Road.f;6674:7.108011521011343E-5
All_About_Towing.f;4076:7.106992610721309E-5
Local_Representatives.f;9507:7.106151175156582E-5
Thrift_Store_Outlet.f;14805:7.10613283723052E-5
F_St..f;6085:7.105737188144519E-5
Town_Characters.f;6022:7.105713401928691E-5
Korematsu_School.f;11416:7.103128994550529E-5
Natsoulas_Gallery.f;926:7.101036148003048E-5
Aggie_Animal_Clinic.f;3515:7.098050700216428E-5
Morning_Glory_Spillway.f;3407:7.097213564213431E-5
Sacramento_Kings.f;13510:7.09687758282885E-5
La_Rue.f;16894:7.09684188913269E-5
Good_Places_to_take_Parents.f;13434:7.095485693952327E-5
Blacks_for_Effective_Community_Action.f;7127:7.094260369842027E-5
All_Star_Rents.f;4089:7.088158121882406E-5
Open_Mic.f;7433:7.081443539480627E-5
ASUCD_Academic_Senate_Representatives.f;2290:7.080914275865458E-5
Crepe_House_Uni.f;10472:7.075698293520309E-5
4th_of_July.f;1685:7.075627777665091E-5
Delta_Sigma_Phi.f;2656:7.075231645707012E-5
Muslim_Student_Association.f;10666:7.072139804768245E-5
Richard_M._Brunelle.f;1931:7.07007995055906E-5
David_Turkell.f;3263:7.069902267044394E-5
Delta_Lambda_Phi.f;2748:7.067565880102042E-5
Da_Vinci_High.f;10759:7.06640844063018E-5
Lynn_Hershman-Leeson.f;972:7.06569338969069E-5
County_Road_32b.f;9174:7.065613408250944E-5
Antiques_Plus_Sell_%26_Buy.f;4925:7.061637737688053E-5
Allstate.f;4148:7.056702660177931E-5
Brendan_Repicky.f;2644:7.055444993591444E-5
Intramural_sports.f;3221:7.054767128711018E-5
Planet_Wash.f;8604:7.054560957265049E-5
Plethora_vs._Dearth_in_Davis.f;9197:7.05147656513534E-5
Putah_Creek_Road.f;6672:7.048771790303015E-5
Vet_Med.f;7332:7.047749090952354E-5
NPOV.f;13695:7.04541097363895E-5
Instructional_Performing_Arts_Center.f;11554:7.041746014914501E-5
Monsanto.f;6938:7.041023197484661E-5
Chemistry_Building.f;366:7.039896778134444E-5
Natural_Ice.f;3902:7.036228190466767E-5
McDonalds.f;7838:7.028995990594303E-5
Law_Students.f;3258:7.02856546200281E-5
AAA.f;1951:7.026440669216428E-5
Lake_Alhambra.f;5277:7.02465479301995E-5
Ronald_Payne.f;2362:7.022226140434147E-5
Tokyo_Japanese_Restaurant.f;4577:7.020542145022759E-5
Environmental_Policy_Analysis_and_Planning.f;9858:7.019234987342733E-5
Yolo_County_Housing_Authority.f;8937:7.018182486564378E-5
Brisa_Villas.f;5000:7.016129435178253E-5
Sacramento_Gateway.f;5896:7.012014476118004E-5
Church_of_Jesus_Christ_of_Latter-day_Saints.f;1099:7.008728603628993E-5
Ghausi_Hall.f;8378:7.003544578820866E-5
Coast_Redwoods.f;2903:7.001995887102836E-5
Baker%27s_Square.f;5993:6.999910537034306E-5
Surplus_Stuff.f;10097:6.997872922271731E-5
California_State_University%2C_Chico.f;8266:6.995341037101737E-5
USDA.f;1716:6.995305328692469E-5
Postmark%27s.f;9488:6.988972160834341E-5
Terracina_Apartments.f;3443:6.98488017730632E-5
Eastman%27s_Originals_Collection.f;7485:6.984861299402761E-5
The_Flying_Carousel_of_the_Delta_Breeze.f;7047:6.982831036941198E-5
Yolo_Basin.f;18130:6.982110297589027E-5
Cal_Expo.f;497:6.977802949601936E-5
Sara_Henry.f;2389:6.977486617250304E-5
The_Freecycle_Network.f;4267:6.975926341190316E-5
Twitter.f;12667:6.975392900863851E-5
New_Fashion_Salon.f;6366:6.973950467365458E-5
Evergreen_Greenbelt.f;3320:6.973550918133153E-5
B.D._Bartholomew.f;691:6.973441453606177E-5
Woodstocks_Pizza.f;11631:6.971114118871612E-5
Supercuts.f;6364:6.96858701971886E-5
UC_Davis_Property_Tags.f;6178:6.968161841689068E-5
Abbey_Road_Press.f;1667:6.965940911930383E-5
Hampton_Drive.f;5505:6.965705611669488E-5
The_Laundry_Lounge.f;4571:6.96497976850657E-5
Railroads.f;434:6.963039975820631E-5
Interchange_to_Nowhere.f;15653:6.961701483852016E-5
One_Drop.f;963:6.960667839445525E-5
CA_House.f;8026:6.954019873263525E-5
Weeder_Classes.f;10076:6.950173547175827E-5
Picnic_Day_2008.f;5643:6.949783738592735E-5
South_Davis_Chevron.f;8608:6.948198061268744E-5
White_Wolf.f;9416:6.947259067850507E-5
Unique_Vehicles.f;5783:6.947044874812465E-5
KDVS_Sports.f;16423:6.946032994172026E-5
UC_Davis_Fencing_Club.f;10655:6.944483271991018E-5
Davis_Indoor_Sports_Center.f;1480:6.944398199399138E-5
Oxford_Circle_Park.f;6146:6.941140486697925E-5
Tercero_B_Building.f;15648:6.939709305595721E-5
After_UC_Davis.f;3493:6.929083775655168E-5
Aaranna_Hair_Design.f;2910:6.92249890022849E-5
%245_Movie_Tuesday.f;11:6.920799021716823E-5
Davis_Feminist_Film_Festival.f;9395:6.919375138642712E-5
Original_Mel%27s_Diner.f;18650:6.9178292073718E-5
Textiles_and_Clothing.f;9854:6.912418928750768E-5
Mixed_Student_Union.f;2548:6.910720256199112E-5
Berryessa_Brewing_Company.f;6235:6.910229369179753E-5
Silo_Bookstore.f;8437:6.907627128662182E-5
Cypress_Lane.f;4031:6.907460394833292E-5
Mr._Chan%27s.f;10465:6.905829345569326E-5
Grace_House.f;1720:6.904935581367964E-5
Pasta.f;10894:6.904361622764981E-5
CSU_Chico.f;8074:6.903824483332988E-5
Marissa_Ayala.f;4446:6.896924505632725E-5
Bryce_Fick.f;4454:6.896924505632725E-5
Brendan_Crotty.f;4455:6.896924505632725E-5
Pioneer_Elementary_School.f;4800:6.886379547623625E-5
Davis_Radio_Theater.f;11819:6.880976012805409E-5
ASUCD_Open_Government.f;2031:6.880804394830215E-5
Copyland.f;10219:6.878088701023297E-5
Landy_Black.f;3896:6.877681512700927E-5
Homeless.f;1537:6.876092332576071E-5
Spencer_Higgins.f;2378:6.871295305295471E-5
Cheap_Textbook_Guide.f;2307:6.869494492510161E-5
Live_in_Studio_A.f;12566:6.868682921427041E-5
Foreign_Currency_Exchange.f;6092:6.868402839808035E-5
Fall_2009_ASUCD_Election.f;2449:6.863967331739602E-5
PG%26E_Corporation_Yard.f;15964:6.86058962724728E-5
Tuesday_Morning.f;10093:6.852836038112603E-5
Navin%27s_Copy_Shop.f;1559:6.852214291246358E-5
Sonoma_County.f;3374:6.851734940790561E-5
Sweet_Briar_Books.f;2068:6.841739011674194E-5
Pilates.f;6031:6.841636580756323E-5
Interstate_505.f;10372:6.838202857058982E-5
Valdora_Street.f;6204:6.837943384870446E-5
Bike.f;6656:6.835309655810692E-5
Lauren_Thomas.f;4668:6.83360996933695E-5
Yolo_House.f;431:6.832913301649004E-5
J_Street_Apartments.f;4987:6.829305220912827E-5
The_Joggers.f;821:6.829202837204762E-5
Friends_Urging_Campus_Kindness_Platform.f;2410:6.826794913689243E-5
WPA_Building.f;6286:6.826019990092374E-5
Neutral_Point_of_View.f;10608:6.825988448380994E-5
Latin_American_Film_Series.f;9393:6.825379858628317E-5
Heather_Glen_Apartments.f;3458:6.824479780608367E-5
Araxya_Movsisyan.f;2576:6.82382474287186E-5
Picnic.f;13125:6.823750073891818E-5
Judy_Campos_McKeehan_%2774_Memorial_Student_Lounge.f;16334:6.822441596758144E-5
Aggie_Fight.f;3571:6.82177264075458E-5
Campus_Crusade_for_Christ.f;8429:6.821143892913304E-5
West_14th_Street.f;5595:6.817614908259027E-5
The_Buzz.f;8526:6.816730787784527E-5
Friends_of_the_University_Airport.f;977:6.816445487263719E-5
Davis_Parent_Nursery_School.f;1839:6.815179303193543E-5
